time_from_event_s,filtered_strain
0.15151358,-7.016736972209e-23
0.152246,-3.360587288943e-24
0.15322256,9.180682016402e-23
0.15395498,9.533964932745e-23
0.1546874,4.188934507651e-23
0.15541983,-3.842444166278e-24
0.15615225,1.678936565021e-23
0.15688467,9.478562223006e-23
0.15761709,1.606733729692e-22
0.15834951,1.545342816043e-22
0.15908194,8.219320583679e-23
0.15981436,-5.453232178686e-25
0.16054678,-4.710257421162e-23
0.1612792,-5.398077771583e-23
0.16201162,-4.545771357614e-23
0.16274405,-4.249625878292e-23
0.16372061,-5.424456062276e-23
0.16445303,-6.457728724091e-23
0.16518545,-6.407263432454e-23
0.16591787,-5.066178166752e-23
0.1666503,-3.711803485104e-23
0.16738272,-4.096138093693e-23
0.16811514,-6.171591470076e-23
0.16884756,-7.355320051267e-23
0.16957998,-5.161096918736e-23
0.1703124,-2.622984704014e-24
0.17104483,4.099955965576e-23
0.17177725,5.813493195625e-23
0.17250967,6.176784718500e-23
0.17324209,7.811706361245e-23
0.17421865,1.146801704305e-22
0.17495108,1.088374427821e-22
0.1756835,5.212726233614e-23
0.17641592,-2.311463907445e-23
0.17714834,-5.637359332307e-23
0.17788076,-1.788144710146e-23
0.17861319,5.622366439298e-23
0.17934561,9.237529868883e-23
0.18007803,4.755906803030e-23
0.18081045,-5.136966461876e-23
0.18154287,-1.366518789302e-22
0.1822753,-1.601251849831e-22
0.18300772,-1.223741955854e-22
0.18398428,-3.063435562713e-23
0.1847167,3.465805315237e-23
0.18544912,8.121826258291e-23
0.18618155,9.532355447855e-23
0.18691397,6.235500332227e-23
0.18764639,-1.599291016116e-23
0.18837881,-1.046908905003e-22
0.18911123,-1.466108915110e-22
0.18984365,-1.056184015221e-22
0.19057608,-2.749610847201e-24
0.1913085,9.676639939488e-23
0.19204092,1.383333420439e-22
0.19277334,1.189064499465e-22
0.19350576,7.483824590799e-23
0.19448233,3.472103857970e-23
0.19521475,2.708243099857e-23
0.19594717,2.481954148987e-23
0.19667959,1.232108949845e-23
0.19741201,-1.770671887812e-23
0.19814444,-5.841540089710e-23
0.19887686,-9.170919384669e-23
0.19960928,-9.966663604823e-23
0.2003417,-7.366203887358e-23
0.20107412,-1.750421549718e-23
0.20180655,4.974568565500e-23
0.20253897,9.451496597089e-23
0.20327139,8.425791589199e-23
0.20424795,-1.270275497986e-23
0.20498037,-8.934752357284e-23
0.2057128,-1.135495554805e-22
0.20644522,-7.852758411075e-23
0.20717764,-1.949114138359e-23
0.20791006,2.265832358057e-23
0.20864248,3.256019063043e-23
0.2093749,2.279002023876e-23
0.21010733,1.694122692649e-23
0.21083975,2.955305887172e-23
0.21157217,5.409626780806e-23
0.21230459,6.992268426524e-23
0.21303701,6.281486196149e-23
0.21376944,3.724462040200e-23
0.214746,1.271943431671e-24
0.21547842,-1.486318948448e-23
0.21621084,-2.279187441664e-23
0.21694326,-2.898021373309e-23
0.21767569,-4.144008055579e-23
0.21840811,-6.098007221078e-23
0.21914053,-7.054604634660e-23
0.21987295,-4.322014666720e-23
0.22060537,2.743121335391e-23
0.2213378,1.053191477170e-22
0.22207022,1.325376210350e-22
0.22280264,8.012580732066e-23
0.22353506,-2.317187847221e-23
0.22426748,-1.113118835380e-22
0.22524405,-1.188845775732e-22
0.22597647,-5.055149365406e-23
0.22670889,1.807658594976e-23
0.22744131,2.978974381970e-23
0.22817373,-1.948831401446e-23
0.22890615,-7.406081763707e-23
0.22963858,-7.140942371117e-23
0.230371,-5.035409698672e-24
0.23110342,6.937145796754e-23
0.23183584,9.224874314563e-23
0.23256826,6.048854925218e-23
0.23330069,2.564512482443e-23
0.23403311,3.627227675180e-23
0.23500967,1.016587092476e-22
0.23574209,1.153349026889e-22
0.23647451,6.268547497990e-23
0.23720694,-1.973086502530e-23
0.23793936,-6.755644650046e-23
0.23867178,-5.883047240603e-23
0.2394042,-3.541786083349e-23
0.24013662,-4.746609531262e-23
0.24086905,-9.036471365957e-23
0.24160147,-1.138139746790e-22
0.24233389,-8.738829307718e-23
0.24306631,-3.782539247439e-23
0.24379873,-1.433065369107e-23
0.24453115,-2.840211077415e-23
0.24550772,-3.529520446597e-23
0.24624014,1.899361825701e-23
0.24697256,1.067501686253e-22
0.24770498,1.646018683995e-22
0.2484374,1.465881920470e-22
0.24916983,7.353705319480e-23
0.24990225,1.557004197954e-23
0.25063467,1.836989593635e-23
0.25136709,5.187433243907e-23
0.25209951,4.334861678486e-23
0.25283194,-4.190845307061e-23
0.25356436,-1.626930928236e-22
0.25429678,-2.400734171890e-22
0.2550292,-2.230722331439e-22
0.25600576,-7.243477752093e-23
0.25673819,7.245735908731e-23
0.25747061,1.883371358981e-22
0.25820303,2.435145282837e-22
0.25893545,2.244511841601e-22
0.25966787,1.346709967962e-22
0.2604003,4.196816034124e-24
0.26113272,-1.080798472362e-22
0.26186514,-1.443660293009e-22
0.26259756,-9.731250652752e-23
0.26332998,-2.471565412906e-23
0.2640624,1.674805668408e-24
0.26479483,-3.552639998544e-23
0.26577139,-1.043010179947e-22
0.26650381,-1.134485705782e-22
0.26723623,-8.908342831779e-23
0.26796865,-5.268001659605e-23
0.26870108,-2.687497781405e-24
0.2694335,7.599598612231e-23
0.27016592,1.709749000580e-22
0.27089834,2.283717528907e-22
0.27163076,1.955351952022e-22
0.27236319,8.276954462114e-23
0.27309561,-2.925546764783e-23
0.27382803,-6.052384727721e-23
0.27456045,-1.476194096817e-23
0.27529287,2.071927186124e-23
0.27626944,-6.207636191167e-23
0.27700186,-1.644092523773e-22
0.27773428,-1.834433480787e-22
0.2784667,-8.146194998413e-23
0.27919912,6.399167347861e-23
0.27993155,1.325055092341e-22
0.28066397,7.168168016771e-23
0.28139639,-6.000956045587e-23
0.28212881,-1.490974016797e-22
0.28286123,-1.249109887479e-22
0.28359365,-1.253463871857e-23
0.28432608,1.009398872661e-22
0.2850585,1.468976551376e-22
0.28603506,1.072442092911e-22
0.28676748,5.715652738756e-23
0.2874999,1.754762546644e-23
0.28823233,-1.762065721811e-23
0.28896475,-5.608795271717e-23
0.28969717,-8.899028936701e-23
0.29042959,-9.792837647779e-23
0.29116201,-7.243985401557e-23
0.29189444,-1.923696765277e-23
0.29262686,4.012765176739e-23
0.29335928,8.057141918515e-23
0.2940917,8.986939125743e-23
0.29482412,7.522823546517e-23
0.29555655,5.159754673016e-23
0.29653311,1.930173178901e-23
0.29726553,-3.413866085526e-24
0.29799795,-2.018943430465e-23
0.29873037,-2.926774189855e-23
0.2994628,-3.969714166037e-23
0.30019522,-5.992048397804e-23
0.30092764,-8.079076558353e-23
0.30166006,-8.279454746198e-23
0.30239248,-6.127833835314e-23
0.3031249,-3.372533420312e-23
0.30385733,-1.673033338522e-23
0.30458975,-3.773952988083e-24
0.30532217,2.580148042282e-23
0.30605459,7.775714023602e-23
0.30703115,1.364530863804e-22
0.30776358,1.246062466748e-22
0.308496,5.512647372581e-23
0.30922842,-3.573228415383e-23
0.30996084,-9.333458847778e-23
0.31069326,-8.725762703052e-23
0.31142569,-3.656917271241e-23
0.31215811,8.645681048811e-24
0.31289053,1.280012624170e-23
0.31362295,-1.629313504487e-23
0.31435537,-4.048349352621e-23
0.3150878,-3.117915471282e-23
0.31582022,4.698296907634e-24
0.31679678,4.086779163316e-23
0.3175292,3.913869968028e-23
0.31826162,3.453743915067e-23
0.31899405,5.413488733763e-23
0.31972647,8.742730239039e-23
0.32045889,8.498710646867e-23
0.32119131,1.215589024631e-23
0.32192373,-9.658328256123e-23
0.32265615,-1.539888636907e-22
0.32338858,-1.040100434528e-22
0.324121,1.588701699747e-23
0.32485342,1.042625705584e-22
0.32558584,8.828243767200e-23
0.32631826,-1.329187108655e-23
0.32729483,-1.350424400376e-22
0.32802725,-1.387040356601e-22
0.32875967,-8.682365515408e-23
0.32949209,-4.070463957975e-23
0.33022451,-3.040952947147e-23
0.33095694,-2.668006939131e-23
0.33168936,1.836479443890e-23
0.33242178,1.088049701705e-22
0.3331542,1.911340108973e-22
0.33388662,2.047451737996e-22
0.33461905,1.397976842530e-22
0.33535147,4.350036899638e-23
0.33608389,-2.219663416177e-23
0.33681631,-2.856489529086e-23
0.33779287,1.254831204065e-23
0.3385253,1.752391533981e-23
0.33925772,-2.310004390436e-23
0.33999014,-7.681268206435e-23
0.34072256,-9.566454742621e-23
0.34145498,-7.192237418321e-23
0.3421874,-4.662625985685e-23
0.34291983,-5.949726855037e-23
0.34365225,-1.005829658842e-22
0.34438467,-1.193785204683e-22
0.34511709,-7.792514470042e-23
0.34584951,1.137614705464e-23
0.34658194,9.454036361187e-23
0.3475585,1.083083157888e-22
0.34829092,4.465618958114e-23
0.34902334,-2.333681069117e-23
0.34975576,-3.611892475541e-23
0.35048819,1.679458161499e-23
0.35122061,8.857771226447e-23
0.35195303,1.223348086941e-22
0.35268545,1.020357333983e-22
0.35341787,5.413942593786e-23
0.3541503,1.057525607353e-23
0.35488272,-1.997241599705e-23
0.35561514,-4.643819288750e-23
0.35634756,-7.253860780302e-23
0.35707998,-8.800909716006e-23
0.35805655,-7.186948087979e-23
0.35878897,-3.711685037049e-23
0.35952139,-1.697867017853e-24
0.36025381,2.515562280210e-23
0.36098623,4.892876906108e-23
0.36171865,7.225754549355e-23
0.36245108,7.716224028723e-23
0.3631835,3.920630248962e-23
0.36391592,-3.497454575019e-23
0.36464834,-9.853279334252e-23
0.36538076,-1.057173861459e-22
0.36611319,-6.003093756316e-23
0.36684561,-1.467366008997e-23
0.36782217,-3.369931268650e-23
0.36855459,-8.433620352069e-23
0.36928701,-9.106942197219e-23
0.37001944,-1.144012328503e-23
0.37075186,1.182116580826e-22
0.37148428,2.071141107268e-22
0.3722167,1.940012358492e-22
0.37294912,1.040529098152e-22
0.37368155,1.779792339110e-23
0.37441397,-1.154042862073e-23
0.37514639,1.432811115232e-24
0.37587881,1.357727388001e-23
0.37661123,8.546682336806e-24
0.37734365,-4.161155311765e-25
0.37832022,-9.849336533068e-24
0.37905264,-3.776705649948e-23
0.37978506,-9.603685201141e-23
0.38051748,-1.628918434336e-22
0.3812499,-1.960051156050e-22
0.38198233,-1.649256463422e-22
0.38271475,-7.977531191555e-23
0.38344717,1.123525779541e-23
0.38417959,6.146206768221e-23
0.38491201,6.816885446563e-23
0.38564444,7.268523062302e-23
0.38637686,1.115531392351e-22
0.38710928,1.696033867433e-22
0.3878417,1.912248279051e-22
0.38881826,1.040890351797e-22
0.38955069,-1.336854305162e-23
0.39028311,-1.039355210724e-22
0.39101553,-1.222164578044e-22
0.39174795,-7.233586979089e-23
0.39248037,3.389783256231e-25
0.3932128,4.339568607268e-23
0.39394522,3.230619371974e-23
0.39467764,-2.146126196610e-23
0.39541006,-8.729592914277e-23
0.39614248,-1.329039761062e-22
0.3968749,-1.338150998443e-22
0.39760733,-8.291600732972e-23
0.39858389,2.871346293347e-23
0.39931631,9.819651339506e-23
0.40004873,1.344137642028e-22
0.40078115,1.427698120317e-22
0.40151358,1.256338289275e-22
0.402246,7.059353332829e-23
0.40297842,-2.487526292636e-23
0.40371084,-1.242377759276e-22
0.40444326,-1.662093628366e-22
0.40517569,-1.176125923230e-22
0.40590811,-9.037530518403e-24
0.40664053,8.533919061577e-23
0.40737295,1.070083613014e-22
0.40810537,5.755547991450e-23
0.40908194,-2.878757213304e-23
0.40981436,-5.189648102621e-23
0.41054678,-4.273664969086e-23
0.4112792,-2.771558419158e-23
0.41201162,-8.969907246987e-24
0.41274405,3.270174519921e-23
0.41347647,9.051611605208e-23
0.41420889,1.121376084588e-22
0.41494131,5.153146883257e-23
0.41567373,-6.265888015052e-23
0.41640615,-1.359672708126e-22
0.41713858,-9.883316104555e-23
0.417871,1.879669750799e-23
0.41860342,1.097284816087e-22
0.41957998,5.298483472454e-23
0.4203124,-8.707687481136e-23
0.42104483,-1.943789336291e-22
0.42177725,-1.877595361037e-22
0.42250967,-7.607606604882e-23
0.42324209,6.029836163738e-23
0.42397451,1.453469068167e-22
0.42470694,1.639671503473e-22
0.42543936,1.510880797639e-22
0.42617178,1.373168906282e-22
0.4269042,1.141855414849e-22
0.42763662,5.342480800371e-23
0.42836905,-4.822364173991e-23
0.42934561,-1.718872148460e-22
0.43007803,-1.825932257247e-22
0.43081045,-1.103047726238e-22
0.43154287,-1.008172434806e-23
0.4322753,4.448860863387e-23
0.43300772,2.656333263090e-23
0.43374014,-2.163871876529e-23
0.43447256,-3.603125032434e-23
0.43520498,4.266130642644e-24
0.4359374,6.203010679405e-23
0.43666983,8.355419659978e-23
0.43740225,4.958325568077e-23
0.43813467,-9.184016518663e-24
0.43886709,-3.876537181074e-23
0.43984365,1.339056239116e-23
0.44057608,8.015906319170e-23
0.4413085,1.010854269616e-22
0.44204092,5.076916669789e-23
0.44277334,-3.391057304600e-23
0.44350576,-9.720898575196e-23
0.44423819,-1.229724894185e-22
0.44497061,-1.347303238590e-22
0.44570303,-1.413619132159e-22
0.44643545,-1.090637446213e-22
0.44716787,-5.535741154146e-24
0.4479003,1.360911457252e-22
0.44863272,2.186995268337e-22
0.44960928,1.157308658906e-22
